battery,cycle_index,type,ambient_temperature,time,sense_current_mean,battery_current_mean,current_ratio_mean,battery_impedance_mean,Re,Rct
B0006,423,impedance,24,[2.008e+03 5.000e+00 1.500e+01 1.600e+01 1.000e+00 2.339e+01],830.7729848006287,333.7988963149758,2.5797818900745244,0.2092941032741536,0.0736621678183104,0.0940125272990389
B0006,425,impedance,24,[2008.       5.      15.      19.      24.      46.593],834.9145170327089,329.3469811834513,2.622777039902996,0.2145276918387771,0.074956546385791,0.0986748779007716
B0006,427,impedance,24,[2008.       5.      15.      20.      47.      12.406],830.9528051215256,333.5718969333923,2.582073590498281,0.2095980890019646,0.0730047321568974,0.0948841918356507
B0006,429,impedance,24,[2008.       5.      16.       0.       9.      33.937],835.5133768410042,329.24172738608144,2.623782455979398,0.2147149280449574,0.075132937700244,0.0998851845039756
B0006,433,impedance,24,[2008.       5.      16.      22.      28.      31.078],831.6068523450073,333.0268329751419,2.5883915256924106,0.2103698596515984,0.074564153588004,0.0946551303824129
B0006,435,impedance,24,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 0.0000e+00 1.2656e+01],835.9022061130569,328.40246442398615,2.635334183779732,0.2158678449620975,0.07592804413673,0.100329706643873
B0006,437,impedance,24,[2008.       5.      17.       3.      22.      47.796],831.3372960711271,333.37217870585573,2.582737968249706,0.2097648233558421,0.0734330736723255,0.0949646124876326
B0006,439,impedance,24,[2008.       5.      17.       6.      53.      18.328],835.8468893421128,328.5309372232587,2.635388830228218,0.2159239577261887,0.0755087178512928,0.1011607325689791
B0006,441,impedance,24,[2008.       5.      17.       8.      15.      45.265],831.7778894664883,332.7491582511273,2.591915964353316,0.2107305421061815,0.0740168369586819,0.0959851488317173
B0006,443,impedance,24,[2008.       5.      17.      11.      49.      14.296],835.3908085310665,328.9207940373228,2.6288220373674185,0.2152008750206826,0.074609599632536,0.1014589241819508
B0006,445,impedance,24,[2008.       5.      17.      13.      11.      30.687],832.12482948867,332.1042375640538,2.598737429388441,0.2115434805167497,0.0739246206061328,0.095969907601378
B0006,447,impedance,24,[2008.       5.      17.      16.      43.      35.437],835.6861761127005,328.6803667024107,2.629271298984252,0.2153950611175784,0.0748796033565115,0.100603352458913
B0006,449,impedance,24,[2008.       5.      17.      18.       5.      53.796],831.80987205893,332.8906306052604,2.589915857180004,0.2104768622369867,0.0735043961241255,0.0961201525757358
B0006,451,impedance,24,[2008.       5.      17.      21.      38.      49.296],836.0226192891411,328.3293828820911,2.632442893467751,0.2157768094436621,0.0752806088000432,0.1025451876366216
B0006,453,impedance,24,[2008.       5.      17.      23.       0.      48.453],830.6596605156578,333.94759728928346,2.579884257138131,0.2092895224827831,0.0726420827635309,0.0953411328199204
B0006,455,impedance,24,[2.0080e+03 5.0000e+00 1.8000e+01 2.0000e+00 3.3000e+01 1.7109e+01],835.9697034741557,328.4997672932644,2.634117706482023,0.2157785070215253,0.0749955637416601,0.1013873791642721
B0006,457,impedance,24,[2008.       5.      18.       3.      55.      17.546],831.1170364001783,333.2738731756386,2.583356291563841,0.2099254738482607,0.0731199997766419,0.0959231175033457
B0006,459,impedance,24,[2008    5   18    7   28   48],836.7555982651529,327.9021631997662,2.6406419236245884,0.216509916337364,0.076358571154978,0.1014317733775896
B0006,461,impedance,24,[2008.       5.      18.       8.      50.      48.718],832.5139943483136,332.0146588981315,2.6001360087514502,0.2117009354312967,0.0735277342781379,0.0972297114773837
B0006,463,impedance,24,[2008    5   18   12   12   46],836.2270331340793,328.3523184785748,2.631442631822276,0.2157078159159185,0.0747768653278466,0.1028088756204259
B0006,465,impedance,24,[2008.       5.      18.      13.      34.      37.281],831.9559363120785,332.6906008232545,2.590563031862005,0.2107083865351239,0.0736522136634432,0.096239490466013
B0006,467,impedance,24,[2008.       5.      18.      17.       4.      27.234],837.1113968926975,327.6910233300941,2.6428229632984226,0.2167060756457999,0.0760112912097401,0.1020749534936402
B0006,469,impedance,24,[2008.       5.      18.      18.      26.      10.015],832.3954749382623,332.1933768398671,2.594794182916644,0.211149919793112,0.0738708282490051,0.096423110089212
B0006,471,impedance,24,[2008.       5.      18.      21.      59.      40.796],836.9826266916189,327.5165690690626,2.6428450785509066,0.216927276173371,0.0763233749345986,0.1024320211016061
B0006,473,impedance,24,[2008.       5.      18.      23.      21.      28.437],832.5751568383192,332.11049835482885,2.594900991248971,0.211283651037753,0.0735718190242976,0.0975905935155193
B0006,475,impedance,24,[2.008e+03 5.000e+00 1.900e+01 2.000e+00 5.500e+01 2.843e+00],836.3862466661398,328.2230462975809,2.6334788130829345,0.2158364163081041,0.0749954456773232,0.10259630569279
B0006,477,impedance,24,[2008.       5.      19.       4.      16.      50.453],833.591010308627,330.9285887362774,2.6112796083362704,0.2131084007587053,0.0745769219953742,0.098332863281485
B0006,479,impedance,24,[2008.       5.      19.       7.      49.      12.843],837.4396438681571,327.1369103204684,2.648192058161621,0.2174839010417347,0.0765591070024926,0.1030180047578761
B0006,485,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+01 2.0000e+00 6.0000e+00 3.2234e+01],831.9340581193492,332.40854391255954,2.5923848800534244,0.2109244127645421,0.0734853424457562,0.0972150788155859
B0006,487,impedance,24,[2008    5   20    5   40    3],836.8278544364152,327.34181873965787,2.642035098309947,0.2168441736326103,0.0762781646871569,0.102092852503947
B0006,489,impedance,24,[2.008e+03 5.000e+00 2.000e+01 7.000e+00 1.000e+00 4.739e+01],830.3443966356668,334.3447837451181,2.5706234739263487,0.2083229339844158,0.0720079823151196,0.0946722162175674
B0006,491,impedance,24,[2008.       5.      20.      10.      35.      19.875],836.2315057410475,328.2840539646193,2.635145817051709,0.2158981620332927,0.0762810507777764,0.1012304992482019
B0006,493,impedance,24,[2008.       5.      20.      11.      56.      55.343],831.5473121554027,332.88845395031785,2.5877445636149585,0.2103304197580774,0.0734085380163821,0.0964681790406408
B0006,495,impedance,24,[2008.       5.      20.      15.      25.      23.625],836.0782625537205,328.008749094148,2.6359464244296054,0.2160444464832871,0.0755914955823986,0.1017004816081313
B0006,497,impedance,24,[2008.       5.      20.      16.      46.      59.765],831.511806789742,332.73045736357875,2.588521389659515,0.2104382809799879,0.0736897562967922,0.0970367848374556
B0006,499,impedance,24,[2008.       5.      20.      20.      18.      35.187],836.5753564343531,327.8880724547202,2.638548673319689,0.2163575119658398,0.0743692695675501,0.1019511695754428
B0006,501,impedance,24,[2008.       5.      20.      21.      40.      11.843],831.3342635058365,333.44080542592417,2.5825630645693605,0.209734590883658,0.0725182411846504,0.0946559117906342
B0006,503,impedance,24,[2.008e+03 5.000e+00 2.100e+01 1.000e+00 7.000e+00 3.514e+01],836.6050403609792,327.5859655311037,2.641660255730667,0.2166827846877647,0.0755494638326417,0.1033905552179119
B0006,505,impedance,24,[2.008e+03 5.000e+00 2.100e+01 2.000e+00 2.900e+01 2.656e+00],832.3865148685913,331.73669814311774,2.600400724900464,0.2118159344665467,0.0738301476282366,0.0977088268934775
B0006,507,impedance,24,[2008    5   21    5   52   23],836.2868133137426,328.079324226036,2.633991784656145,0.2158969835536871,0.0754378091325998,0.1019022250061564
B0006,509,impedance,24,[2008.      5.     21.      7.     13.     41.25],832.2679489152256,332.34774645935846,2.5906747999956314,0.2108388297142756,0.0732956202125307,0.0970109750712344
B0006,511,impedance,24,[2.008e+03 5.000e+00 2.100e+01 1.000e+01 4.600e+01 1.953e+00],837.0513088776307,327.3016713939816,2.6452155934560966,0.2170615118635067,0.0752830478385875,0.1021279987143925
B0006,513,impedance,24,[2008.       5.      21.      12.       7.      20.984],833.0110924883811,331.727384548544,2.600580115969488,0.211921478181698,0.073587004234361,0.0984700686918705
B0006,515,impedance,24,[2008.       5.      21.      15.      38.      16.546],836.0229021464066,328.09607055223074,2.6363820828605613,0.2159570376111552,0.0750426584630513,0.1023480972991154
B0006,517,impedance,24,[2008.      5.     21.     16.     59.     36.14],831.5068093239073,332.98265060588164,2.58734446701004,0.2102070362082464,0.0729983024606451,0.0967480458839989
B0006,519,impedance,24,[2008.       5.      21.      20.      30.       5.343],835.770931496861,328.7013863572104,2.6301514408011872,0.2153516338983208,0.0749308327002681,0.103165304469953
B0006,521,impedance,24,[2008.       5.      21.      21.      51.      16.781],832.0848441244516,332.3574879329146,2.5925901629773374,0.210922335927974,0.0731767144876588,0.0978900633513116
B0006,523,impedance,24,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 1.0000e+01 5.4593e+01],836.4911257785915,328.0959989424866,2.6337207405536343,0.2157771855265478,0.0755591813837829,0.1017155778229261
B0006,525,impedance,24,[2.008e+03 5.000e+00 2.200e+01 2.000e+00 3.200e+01 6.250e+00],832.1496631837921,332.16486697765964,2.591653239530202,0.2108850509187021,0.0733067175756631,0.098672037003231
B0006,527,impedance,24,[2008.       5.      22.       6.       0.      35.953],836.7656797459557,327.65677398092174,2.6407093695753496,0.2166985644886319,0.07529135855581,0.1039905059221312
B0006,529,impedance,24,[2008.       5.      22.       7.      21.      37.921],833.2178038404132,331.22847178220826,2.6009632492193435,0.2121185433365635,0.0738149744632619,0.0996671713392194
B0006,531,impedance,24,[2008.       5.      22.      10.      51.      17.265],837.6820531531881,326.77873936507905,2.648522625668277,0.2175565857834021,0.0769588874531759,0.1027814179991246
B0006,533,impedance,24,[2008.       5.      22.      12.      12.      19.453],833.020348599009,331.22933007632486,2.604194835225838,0.2124034864482196,0.0749168340838373,0.0974091312159428
B0006,535,impedance,24,[2008.       5.      22.      15.      45.      53.515],836.9836072264985,327.17625899190585,2.645040187795059,0.2170450870093321,0.0758245422515517,0.1041063706998522
B0006,537,impedance,24,[2008.       5.      22.      17.       6.      57.515],832.4926041851801,331.862098917322,2.5984681952520505,0.2115985484094959,0.0731973306789386,0.0986378767270153
B0006,539,impedance,24,[2008.       5.      22.      20.      27.      44.765],838.1914884570311,325.80806050956915,2.659722535756716,0.2189482678947022,0.0759119158447739,0.1049438515440013
B0006,541,impedance,24,[2008.       5.      22.      21.      48.      39.015],833.1118825604655,331.18235111381824,2.6048719812920904,0.2122840919131595,0.0741238796957194,0.0984676098870169
B0006,543,impedance,24,[2008.       5.      23.      11.      41.      10.187],837.8570155672693,326.08792561024205,2.6575470215318813,0.2183930196645284,0.0762929715531933,0.1064712631533319
B0006,545,impedance,24,[2.0080e+03 5.0000e+00 2.3000e+01 1.3000e+01 2.0000e+00 1.5484e+01],833.0726000091951,331.14343481442484,2.6057848821320317,0.2124659242294405,0.0744494476629702,0.0976349035137695
B0006,548,impedance,24,[2008.       5.      23.      21.       3.      54.921],832.3174669795972,332.10137516544387,2.596609933150173,0.2113605662094153,0.0742980197609937,0.0972724969962096
B0006,550,impedance,24,[2008.       5.      24.       0.      37.      15.656],835.3564107469598,328.7188942704334,2.6288986292180234,0.2151534879147203,0.0752876188558989,0.1013128184675522
B0006,552,impedance,24,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 5.8000e+01 2.8718e+01],831.419511588426,333.29809327447566,2.5830799462131897,0.2098303583053963,0.0732641449429155,0.0948578803057855
B0006,554,impedance,24,[2008.       5.      24.       5.      28.      14.078],836.05557505937,328.2455941148966,2.6362105410684915,0.2158301861844234,0.0752509146509656,0.1026311415061905
B0006,556,impedance,24,[2008.       5.      24.       6.      49.      19.062],831.9354655255676,332.7148906193456,2.5908091571140086,0.2106204043198233,0.0729533859483913,0.0970917153562493
B0006,558,impedance,24,[2008.       5.      24.      10.      10.      44.312],837.1039986610921,327.1839849327344,2.6450782585004333,0.2170640945685812,0.0757955584221838,0.1033762243070195
B0006,560,impedance,24,[2008.       5.      24.      11.      31.      49.718],831.4318999222364,333.124002921193,2.5829812364423628,0.2097454005727188,0.0722998993167301,0.0972685161715672
B0006,562,impedance,24,[2008.       5.      24.      14.      59.       4.171],837.8778590198802,326.2438661906749,2.6579473122574373,0.2184132879158145,0.0763431463339071,0.104593793917714
B0006,564,impedance,24,[2.008e+03 5.000e+00 2.400e+01 1.600e+01 2.000e+01 1.515e+00],831.9006665793463,332.2481069869986,2.5953131623900285,0.2110594781342217,0.0720819344505843,0.0963275273086972
B0006,566,impedance,24,[2008.       5.      24.      19.      49.       7.109],837.1909632665619,327.03315226647857,2.648585332323126,0.2173908826782663,0.0754857475272783,0.1041567019889631
B0006,568,impedance,24,[2008.       5.      24.      21.      10.       4.265],833.3354663991125,331.296249232883,2.603007792412035,0.2121992106785516,0.074020498261262,0.0992152943663302
B0006,570,impedance,24,[2008.      5.     25.      0.     34.     43.14],837.5660588791064,326.71123281623915,2.6524707095287305,0.2177522026267011,0.075678173941146,0.1049894160585908
B0006,572,impedance,24,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 5.5000e+01 3.0531e+01],832.8544063407352,331.7062684262464,2.600348172554732,0.2118882826146821,0.074519020704208,0.097222414755428
B0006,574,impedance,24,[2008.       5.      25.       5.      25.      11.093],838.3046981716257,325.9080591751435,2.6585066877592607,0.218415760883519,0.0763973061822181,0.1062555849514584
B0006,576,impedance,24,[2008.       5.      25.       6.      45.      59.203],832.7543862288784,331.4783398655599,2.598859995599053,0.2117788903712497,0.0742401898235231,0.0980457597288729
B0006,578,impedance,24,[2008.       5.      25.      10.      19.      30.093],837.5142043698761,326.78112169224306,2.647974221204528,0.2173482718253816,0.0755408955239052,0.1032519942992523
B0006,580,impedance,24,[2008.       5.      25.      11.      40.       9.609],833.2498669221004,331.2608416023847,2.6045348042034995,0.2122491793157534,0.0751269930267548,0.0976015207267083
B0006,582,impedance,24,[2.008e+03 5.000e+00 2.500e+01 1.500e+01 5.000e+00 1.687e+00],838.7058210821075,325.61252429332234,2.663267228387985,0.2190763299506798,0.0775855591124683,0.1047311376075346
B0006,584,impedance,24,[2008.      5.     25.     16.     25.     42.25],833.6664619584395,330.8894362171352,2.607207631648571,0.2127091043756275,0.0730030471857442,0.0998612145340232
B0006,586,impedance,24,[2008.       5.      25.      19.      50.      54.953],839.1037039963313,324.9238631335276,2.6703727578457905,0.2198406327354977,0.0791409953998212,0.1041059746959914
B0006,588,impedance,24,[2008.       5.      25.      21.      11.      31.515],833.5638078615474,331.0172284502574,2.606150255680649,0.2124254790474781,0.0733791162898153,0.1001243987004642
B0006,590,impedance,24,[2008.       5.      26.       0.      40.      52.859],837.6987916352605,326.5501673960634,2.6507419003261963,0.2176992557995498,0.0770348037702638,0.1043025357256912
B0006,592,impedance,24,[2.0080e+03 5.0000e+00 2.6000e+01 2.0000e+00 1.0000e+00 2.9328e+01],833.7134547511641,330.5703306286437,2.614171202058451,0.2133755678255774,0.0740063873774855,0.10058214210272
B0006,594,impedance,24,[2008.       5.      26.       5.      28.      58.109],837.9957473561198,326.4685786711962,2.650929306643957,0.2178718273052249,0.0755865731223018,0.1054502286771071
B0006,596,impedance,24,[2008.       5.      26.       6.      49.      35.046],833.013558037234,331.58072728130145,2.603477931358838,0.2121323448465994,0.0744573130487284,0.0977176529227598
B0006,598,impedance,24,[2008.       5.      26.      10.      12.      28.125],838.1844240788969,325.89071416570954,2.6605553359045127,0.2186095117938144,0.0768002402725307,0.1050583889524579
B0006,600,impedance,24,[2008.       5.      26.      11.      32.      56.968],833.7051166168118,330.9547829361384,2.608568742711083,0.212707108844231,0.0740496189576683,0.100042653155579
B0006,602,impedance,24,[2008.       5.      26.      14.      58.      33.218],838.1812453398767,325.9333494991206,2.6571082012837457,0.2184103809298437,0.0777337947396853,0.1055258410926404
B0006,604,impedance,24,[2008.       5.      26.      16.      19.       2.828],833.1005270081884,331.41772841132826,2.603175490676348,0.2120758047045299,0.0734535667268147,0.0995843341983424
B0006,606,impedance,24,[2008.       5.      26.      19.      48.      54.421],838.839532075871,325.3784145415221,2.665137996110375,0.2192459601730079,0.0764975846096731,0.1066836025369429
B0006,608,impedance,24,[2008.      5.     26.     21.      9.     22.89],834.1335482156854,330.1457716166089,2.616800923137796,0.2136854378597403,0.0742918120791737,0.1014577067356365
B0006,610,impedance,24,[2008.       5.      27.       0.      27.      55.562],838.4220905228931,325.9360791133947,2.6611001626943813,0.2188609736742594,0.076934450861607,0.1058981228130979
B0006,614,impedance,24,[2008.      5.     27.     21.     34.     28.64],833.402875749444,330.84325695353874,2.606882259102596,0.2126365665774363,0.0735893678798284,0.0999947402618141
B0007,40,impedance,24,[2008.       4.      18.      20.      55.      29.859],804.3879881079342,335.71052886799856,2.446360050483571,0.185892775508637,0.0381681360994608,0.0615809457422944
B0007,42,impedance,24,[2008.       4.      18.      22.      39.      16.312],811.1556122746427,326.03659796086043,2.567574910537856,0.2064277717327566,0.0423522002551147,0.0794620574429885
B0007,44,impedance,24,[2.0080e+03 4.0000e+00 1.9000e+01 2.0000e+00 1.4000e+01 2.7015e+01],805.2766402880911,334.83489232180506,2.45272479698129,0.1871532014090177,0.0397131229201359,0.0618065433968296
B0007,46,impedance,24,[2008.       4.      19.       3.      57.      24.187],808.4255693284287,324.24915094897574,2.6819370715894446,0.3895638179592664,0.0417192823930559,0.080850992535227
B0007,48,impedance,24,[2008.       4.      19.       7.      32.      33.656],804.2843810436507,336.0957675447977,2.440787034338394,0.1856281472742525,0.0384014639910651,0.0610013038468072
B0007,50,impedance,24,[2008.       4.      19.       9.      15.      10.453],805.2060025316931,327.447301900886,2.620768149503568,0.3140328379581643,0.0417255432887453,0.0732425237282777
B0007,52,impedance,24,[2.008e+03 4.000e+00 1.900e+01 1.200e+01 4.700e+01 4.210e-01],803.3401713094164,337.2291269726925,2.433417968521647,0.1847594654870423,0.0371051772037323,0.0600756510818989
B0007,54,impedance,24,[2008.       4.      19.      14.      28.      58.984],805.4924438135473,326.2836739806992,2.685690769883017,0.4548327737152365,0.0399295235052935,0.0775254899698734
B0007,56,impedance,24,[2008.       4.      19.      18.      12.      47.531],822.4445874536982,341.4120323796764,2.49145364411137,0.1785051818480623,0.0378339460339389,0.061293760421866
B0007,58,impedance,24,[2008.       4.      19.      19.      55.       5.296],805.2824638557919,326.59447087474746,2.596893281906727,0.2555885000966424,0.0408682807687173,0.0768386955289876
B0007,60,impedance,24,[2008.       4.      19.      23.      27.      13.343],803.5268717000154,336.5254029089654,2.439602789873128,0.185351203470184,0.0375204254053658,0.0600731341862481
B0007,62,impedance,24,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+00 8.0000e+00 1.1406e+01],804.5997791534097,326.9668958794306,2.6744266925413123,0.4380723185730322,0.0416986565608095,0.0720729677827527
B0007,64,impedance,24,[2008.       4.      20.       4.      39.      59.296],803.910001320858,336.39446875363,2.441837620814423,0.1857713691800285,0.0373972713715067,0.0612330724542185
B0007,66,impedance,24,[2008.       4.      20.       6.      20.      57.125],804.6085690054615,327.32007701246056,2.637179321838589,0.3485055059335486,0.03998676920342,0.073636743638268
B0007,68,impedance,24,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+01 1.0000e+00 4.6156e+01],802.8226153057623,337.4807030925962,2.4284714815360764,0.1841957130036084,0.0359196800988642,0.0605706911170167
B0007,70,impedance,24,[2008.       4.      20.      11.      42.      26.062],803.3693824827301,328.32750960147683,2.706515003691212,0.6036212287817738,0.0414682491473606,0.0695430380174996
B0007,72,impedance,24,[2008.      4.     20.     15.     22.     22.64],803.9259518382805,336.2948457214368,2.438402058281561,0.1854142673832579,0.0373857989211497,0.0613173760292053
B0007,74,impedance,24,[2.008e+03 4.000e+00 2.000e+01 1.700e+01 3.000e+00 1.140e+00],803.3170237978849,328.5242414754403,2.6844541928665,0.5207890375751096,0.0409105369508414,0.0697381318114343
B0007,76,impedance,24,[2008.       4.      20.      20.      35.      56.187],803.261563878846,337.28617402335374,2.4302061260798413,0.1845926010517463,0.0378905884196738,0.06032875855026
B0007,78,impedance,24,[2008.       4.      20.      22.      16.      35.078],803.5162723705022,328.0911844537354,2.626794779902893,0.3416667216559411,0.0400972488595749,0.0728814519781134
B0007,80,impedance,24,[2.0080e+03 4.0000e+00 2.1000e+01 2.0000e+00 0.0000e+00 1.9968e+01],822.0433225279315,340.4710248598764,2.5019298450221634,0.1768778887174952,0.0371572295753325,0.061034792696747
B0007,82,impedance,24,[2008.       4.      21.       3.      26.      58.453],803.3317873819028,329.9283083211665,2.6012228643080006,0.3153554723191011,0.0411920195586732,0.0684835665334699
B0007,86,impedance,24,[2008.       4.      22.      16.      33.       3.953],826.441690044897,338.2187424107323,2.522410744405404,0.1873943061500618,0.0410566964664513,0.070659971332503
B0007,88,impedance,24,[2008.       4.      22.      19.      54.      32.265],825.8386825634658,338.62511440953614,2.5187926166821826,0.1868608760491029,0.0417594054145559,0.0644560882097745
B0007,90,impedance,24,[2008.       4.      22.      21.      24.      34.484],826.4239460791545,338.28044964823533,2.522006211413379,0.1873290332660118,0.0411945977368719,0.0702209554283169
B0007,92,impedance,24,[2008.       4.      23.       0.      46.      24.921],826.4854665870645,338.12466239712006,2.521917102234879,0.1873848698328278,0.0423270479862688,0.0641415094761317
B0007,94,impedance,24,[2.008e+03 4.000e+00 2.300e+01 2.000e+00 1.600e+01 8.578e+00],825.1225938318081,339.6522832604498,2.5074395952687123,0.1856069821184999,0.0399687402296661,0.0681247411969717
B0007,96,impedance,24,[2008.      4.     23.      5.     46.     32.89],824.9240501444419,340.27836868436503,2.499596852014442,0.1847244828907759,0.0396728639829912,0.0633375503455221
B0007,98,impedance,24,[2008.       4.      23.       7.      16.       7.671],825.0300578034452,339.8350995238427,2.507115461337037,0.1854918515925803,0.0397941078897817,0.0687794553615811
B0007,100,impedance,24,[2008.       4.      23.      10.      36.      13.156],825.1919932049095,339.43504333121456,2.5121416513717048,0.1859853871044883,0.0404653672528573,0.0639722520595072
B0007,102,impedance,24,[2008.       4.      23.      12.       5.      30.437],825.2229110833581,339.761435229896,2.506231817575556,0.1854683408169481,0.0409390182419528,0.066752230847743
B0007,104,impedance,24,[2008.       4.      23.      15.      34.      37.843],825.1574072853227,339.5641256161401,2.5083545901708715,0.1856589963520731,0.0408309954459878,0.0629222353152032
B0007,106,impedance,24,[2008.       4.      23.      17.       3.      55.484],825.1125738209524,339.61808442597135,2.5089297233476877,0.185707396829922,0.0410673635657293,0.0662850303940424
B0007,108,impedance,24,[2008.      4.     23.     20.     31.     10.75],825.1367780397082,339.45418044118713,2.5108978925832406,0.1858435273683433,0.0407870122998766,0.0633885849281959
B0007,110,impedance,24,[2008.       4.      23.      22.       0.      19.218],826.7859051969026,338.046130599685,2.524136998115968,0.1876370225037466,0.0416617088948181,0.0681635775867941
B0007,112,impedance,24,[2.0080e+03 4.0000e+00 2.4000e+01 1.0000e+00 1.9000e+01 4.6171e+01],825.6122870137893,339.2861759257933,2.508894230882236,0.1858603971146629,0.0398173593963539,0.0644668961248353
B0007,114,impedance,24,[2.0080e+03 4.0000e+00 2.4000e+01 2.0000e+00 4.8000e+01 3.5687e+01],824.4187529662971,340.77599153054206,2.495782784039871,0.1841976021699131,0.040333531003242,0.0655202226224431
B0007,116,impedance,24,[2008.       4.      24.       6.      18.      12.171],824.0887708025856,340.83732517402376,2.4964144163315507,0.1841200635038497,0.0387909877017732,0.0628098792567102
B0007,118,impedance,24,[2008.       4.      24.       7.      46.      53.906],824.3748797199838,340.23992283468584,2.505018321476829,0.1851033295447065,0.0398003209462579,0.0650132948726055
B0007,120,impedance,24,[2008.       4.      24.      11.      17.      36.359],825.6997996497403,339.11315843684986,2.5110852171067446,0.1861113028421207,0.0413584990216644,0.0640930962913017
B0007,122,impedance,24,[2008.       4.      24.      12.      46.       8.171],825.5106432074864,339.03563253503256,2.51486608701056,0.1863553944863124,0.0406816138028831,0.0648020284566245
B0007,124,impedance,24,[2008.       4.      24.      16.      14.       7.906],825.4962542927951,339.06156804330425,2.5127367727803107,0.1862244909995446,0.0419881321640878,0.0629074367397784
B0007,126,impedance,24,[2008.       4.      24.      17.      42.      40.796],824.3692499437271,340.4823083373968,2.5003819072477045,0.1846516740041743,0.0406917627667531,0.0640322479984789
B0007,128,impedance,24,[2008.       4.      24.      21.       6.      22.828],824.5489479891488,339.9350769759911,2.5053386801654454,0.1851348913518109,0.0410635565050997,0.0618301881415941
B0007,130,impedance,24,[2008.       4.      24.      22.      34.      45.921],823.9677138220969,340.8531662762257,2.4985111950840047,0.1842666700470243,0.0403611204287398,0.0635918173001047
B0007,132,impedance,24,[2.008e+03 4.000e+00 2.500e+01 1.000e+00 5.700e+01 7.593e+00],824.1916247947597,340.57318791500444,2.4983263230712,0.1843890895384908,0.0397095688006817,0.0630831687308314
B0007,136,impedance,24,[2008.       4.      25.      21.       0.      31.421],832.3334128600167,332.1241440403719,2.58847433585316,0.1952675459745421,0.0472502048042168,0.0727258609104947
B0007,138,impedance,24,[2008.       4.      26.       0.      32.      46.968],831.2110044241794,332.7772457602095,2.576230340677327,0.1940052117949335,0.0465886984598843,0.0693869640088942
B0007,140,impedance,24,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 0.0000e+00 5.2359e+01],831.1732841381557,333.05118057744704,2.5759068566233894,0.1938692572293139,0.0461653517460827,0.0714051625047609
B0007,142,impedance,24,[2008.       4.      26.       5.      25.      46.234],831.2319990100763,333.39930231916264,2.5725979699592383,0.1934833487555992,0.0450589668472443,0.0692805173920436
B0007,144,impedance,24,[2008.       4.      26.       6.      53.      34.171],830.1936536453126,334.3162044813964,2.5610242132852785,0.1921850388945143,0.0458839732229062,0.0692600719668959
B0007,146,impedance,24,[2008.       4.      26.      10.      26.      36.718],831.5866513868405,332.8960566027645,2.57308265543043,0.1937985600819336,0.0458138476522787,0.0696653302556868
B0007,150,impedance,24,[2008.       4.      29.      13.      12.      54.375],832.5815732255847,331.1935215854107,2.5952382437898,0.1961507457439032,0.0492214577894399,0.0713426382157518
B0007,152,impedance,24,[2008.       4.      29.      16.      33.      38.281],832.2030691167707,331.36049349942846,2.592036258992579,0.1957811783153172,0.0488865538215203,0.0696851437062246
B0007,154,impedance,24,[2.0080e+03 4.0000e+00 2.9000e+01 1.8000e+01 2.0000e+00 2.1296e+01],831.6916987659991,332.0865438906059,2.584873536070131,0.1949653335729853,0.0483951365393567,0.0713515950419545
B0007,156,impedance,24,[2008.      4.     29.     21.     28.     15.14],831.9379445489946,331.83796343924126,2.586172154613861,0.1952243435899732,0.0480552218263486,0.0698864194438785
B0007,158,impedance,24,[2008.       4.      29.      22.      56.      30.656],832.1558561063229,331.89900026434367,2.587410202762439,0.1952730345114207,0.0488006065070867,0.0705515825581293
B0007,160,impedance,24,[2.008e+03 4.000e+00 3.000e+01 2.000e+00 1.200e+01 5.609e+00],832.2612289552426,331.6074728471851,2.58901179327858,0.1955279411455256,0.047509200748586,0.0703725401221073
B0007,162,impedance,24,[2008.      4.     30.      3.     40.      3.39],831.5128671409906,332.667423557405,2.5785752077256343,0.1942870059462358,0.0477710078046238,0.0707118257849502
B0007,164,impedance,24,[2008.       4.      30.       7.       9.      52.656],832.4775471496232,331.1427978644909,2.5918874471487143,0.1959391973460289,0.0481799142983664,0.0704800798689803
B0007,166,impedance,24,[2008.       4.      30.       8.      37.      42.406],832.2010942771705,331.78383464295774,2.589247219145023,0.1954666936432064,0.0480709471642284,0.0716849617062179
B0007,168,impedance,24,[2008.       4.      30.      11.      56.      59.203],833.1365266993233,330.7035963801595,2.598046142333766,0.196644087494804,0.0485324073582465,0.0703495236965677
B0007,170,impedance,24,[2008.       4.      30.      13.      24.      39.734],832.0692339877129,331.96520012426726,2.58680042255123,0.1952044227933224,0.0481292571231776,0.071036228996812
B0007,172,impedance,24,[2008.       4.      30.      16.      48.      25.875],834.0019623740915,330.090633927183,2.606848962185493,0.1976258052888496,0.0497462553640585,0.0709596027580753
B0007,174,impedance,24,[2008.      4.     30.     18.     16.      7.25],832.4224862868068,331.43728967825933,2.591260162755358,0.1957808330668792,0.0490535009286065,0.0716505512430741
